customer_id,first_order_date,acquisition_channel,first_order_month,Second Order Date,Days to 2nd Purchase,Repeat Bucket,Repeat Bucket Sort
7985,"Saturday, 2 August 2025",Organic,2025-08,,,,
8025,"Sunday, 31 August 2025",Organic,2025-08,,,,
8248,"Monday, 25 August 2025",Organic,2025-08,28/10/2025 00:00:00,64,61–90 days,5
8349,"Monday, 18 August 2025",Organic,2025-08,21/09/2025 00:00:00,34,31–60 days,4
8524,"Saturday, 30 August 2025",Organic,2025-08,23/09/2025 00:00:00,24,15–30 days,3
8527,"Saturday, 9 August 2025",Organic,2025-08,19/10/2025 00:00:00,71,61–90 days,5
8704,"Tuesday, 12 August 2025",Organic,2025-08,03/10/2025 00:00:00,52,31–60 days,4
8766,"Tuesday, 26 August 2025",Organic,2025-08,09/09/2025 00:00:00,14,8–14 days,2
8831,"Sunday, 31 August 2025",Organic,2025-08,12/10/2025 00:00:00,42,31–60 days,4
9017,"Monday, 18 August 2025",Organic,2025-08,,,,
9134,"Thursday, 14 August 2025",Organic,2025-08,10/09/2025 00:00:00,27,15–30 days,3
9152,"Thursday, 14 August 2025",Organic,2025-08,28/10/2025 00:00:00,75,61–90 days,5
9189,"Friday, 1 August 2025",Organic,2025-08,28/09/2025 00:00:00,58,31–60 days,4
9274,"Monday, 25 August 2025",Organic,2025-08,,,,
9361,"Sunday, 3 August 2025",Organic,2025-08,10/09/2025 00:00:00,38,31–60 days,4
10020,"Monday, 25 August 2025",Organic,2025-08,,,,
10418,"Tuesday, 19 August 2025",Organic,2025-08,,,,
10443,"Monday, 4 August 2025",Organic,2025-08,,,,
10510,"Tuesday, 19 August 2025",Organic,2025-08,,,,
10835,"Friday, 8 August 2025",Organic,2025-08,,,,
10949,"Tuesday, 5 August 2025",Organic,2025-08,,,,
11225,"Tuesday, 26 August 2025",Organic,2025-08,,,,
11233,"Saturday, 9 August 2025",Organic,2025-08,,,,
11285,"Tuesday, 12 August 2025",Organic,2025-08,26/08/2025 00:00:00,14,8–14 days,2
11389,"Friday, 1 August 2025",Organic,2025-08,,,,
11408,"Saturday, 23 August 2025",Organic,2025-08,30/10/2025 00:00:00,68,61–90 days,5
12192,"Thursday, 7 August 2025",Organic,2025-08,,,,
12375,"Tuesday, 19 August 2025",Organic,2025-08,,,,
12496,"Friday, 1 August 2025",Organic,2025-08,07/09/2025 00:00:00,37,31–60 days,4
12584,"Monday, 4 August 2025",Organic,2025-08,,,,
12810,"Wednesday, 13 August 2025",Organic,2025-08,,,,
12940,"Tuesday, 26 August 2025",Organic,2025-08,,,,
13055,"Tuesday, 12 August 2025",Organic,2025-08,,,,
13114,"Thursday, 21 August 2025",Organic,2025-08,,,,
13153,"Sunday, 31 August 2025",Organic,2025-08,,,,
13338,"Sunday, 10 August 2025",Organic,2025-08,14/09/2025 00:00:00,35,31–60 days,4
13403,"Friday, 8 August 2025",Organic,2025-08,,,,
157,"Friday, 27 June 2025",Organic,2025-06,,,,
195,"Sunday, 8 June 2025",Organic,2025-06,,,,
422,"Wednesday, 11 June 2025",Organic,2025-06,,,,
638,"Sunday, 8 June 2025",Organic,2025-06,08/07/2025 00:00:00,30,15–30 days,3
722,"Sunday, 22 June 2025",Organic,2025-06,,,,
823,"Wednesday, 18 June 2025",Organic,2025-06,12/07/2025 00:00:00,24,15–30 days,3
913,"Monday, 2 June 2025",Organic,2025-06,,,,
944,"Thursday, 19 June 2025",Organic,2025-06,19/08/2025 00:00:00,61,61–90 days,5
1051,"Monday, 23 June 2025",Organic,2025-06,,,,
1180,"Friday, 20 June 2025",Organic,2025-06,08/07/2025 00:00:00,18,15–30 days,3
1437,"Monday, 2 June 2025",Organic,2025-06,30/09/2025 00:00:00,120,90+ days,6
1638,"Thursday, 26 June 2025",Organic,2025-06,11/07/2025 00:00:00,15,15–30 days,3
1760,"Saturday, 14 June 2025",Organic,2025-06,,,,
1993,"Thursday, 5 June 2025",Organic,2025-06,,,,
2071,"Friday, 20 June 2025",Organic,2025-06,,,,
2171,"Sunday, 29 June 2025",Organic,2025-06,,,,
2362,"Sunday, 29 June 2025",Organic,2025-06,,,,
2381,"Wednesday, 18 June 2025",Organic,2025-06,,,,
2477,"Wednesday, 4 June 2025",Organic,2025-06,,,,
2492,"Monday, 16 June 2025",Organic,2025-06,19/07/2025 00:00:00,33,31–60 days,4
2954,"Thursday, 5 June 2025",Organic,2025-06,,,,
2970,"Friday, 20 June 2025",Organic,2025-06,,,,
3138,"Friday, 13 June 2025",Organic,2025-06,09/08/2025 00:00:00,57,31–60 days,4
3142,"Tuesday, 24 June 2025",Organic,2025-06,,,,
3228,"Tuesday, 10 June 2025",Organic,2025-06,15/08/2025 00:00:00,66,61–90 days,5
3580,"Friday, 20 June 2025",Organic,2025-06,31/08/2025 00:00:00,72,61–90 days,5
3654,"Thursday, 5 June 2025",Organic,2025-06,,,,
4534,"Sunday, 1 June 2025",Organic,2025-06,05/07/2025 00:00:00,34,31–60 days,4
4590,"Wednesday, 11 June 2025",Organic,2025-06,,,,
4607,"Wednesday, 18 June 2025",Organic,2025-06,,,,
4620,"Friday, 13 June 2025",Organic,2025-06,,,,
4737,"Wednesday, 25 June 2025",Organic,2025-06,,,,
4876,"Monday, 16 June 2025",Organic,2025-06,,,,
5206,"Sunday, 8 June 2025",Organic,2025-06,21/08/2025 00:00:00,74,61–90 days,5
5243,"Sunday, 15 June 2025",Organic,2025-06,29/06/2025 00:00:00,14,8–14 days,2
5263,"Wednesday, 18 June 2025",Organic,2025-06,,,,
5268,"Thursday, 19 June 2025",Organic,2025-06,,,,
5473,"Wednesday, 25 June 2025",Organic,2025-06,23/10/2025 00:00:00,120,90+ days,6
5635,"Thursday, 19 June 2025",Organic,2025-06,,,,
6060,"Monday, 23 June 2025",Organic,2025-06,,,,
6196,"Monday, 9 June 2025",Organic,2025-06,,,,
6274,"Saturday, 21 June 2025",Organic,2025-06,,,,
6300,"Sunday, 1 June 2025",Organic,2025-06,29/09/2025 00:00:00,120,90+ days,6
6490,"Wednesday, 4 June 2025",Organic,2025-06,,,,
6604,"Monday, 9 June 2025",Organic,2025-06,,,,
6701,"Tuesday, 17 June 2025",Organic,2025-06,,,,
6891,"Friday, 20 June 2025",Organic,2025-06,,,,
7090,"Monday, 23 June 2025",Organic,2025-06,15/07/2025 00:00:00,22,15–30 days,3
7154,"Thursday, 5 June 2025",Organic,2025-06,,,,
7316,"Wednesday, 18 June 2025",Organic,2025-06,,,,
7348,"Sunday, 1 June 2025",Organic,2025-06,04/09/2025 00:00:00,95,90+ days,6
7385,"Monday, 30 June 2025",Organic,2025-06,,,,
7518,"Tuesday, 3 June 2025",Organic,2025-06,29/07/2025 00:00:00,56,31–60 days,4
7736,"Monday, 2 June 2025",Organic,2025-06,26/07/2025 00:00:00,54,31–60 days,4
7775,"Wednesday, 4 June 2025",Organic,2025-06,02/07/2025 00:00:00,28,15–30 days,3
7936,"Wednesday, 11 June 2025",Organic,2025-06,,,,
8079,"Sunday, 1 June 2025",Organic,2025-06,26/07/2025 00:00:00,55,31–60 days,4
8118,"Tuesday, 3 June 2025",Organic,2025-06,21/06/2025 00:00:00,18,15–30 days,3
8352,"Sunday, 8 June 2025",Organic,2025-06,,,,
8460,"Tuesday, 3 June 2025",Organic,2025-06,13/09/2025 00:00:00,102,90+ days,6
8632,"Thursday, 12 June 2025",Organic,2025-06,,,,
8641,"Monday, 30 June 2025",Organic,2025-06,,,,
8659,"Thursday, 12 June 2025",Organic,2025-06,,,,
8768,"Sunday, 1 June 2025",Organic,2025-06,,,,
8772,"Tuesday, 17 June 2025",Organic,2025-06,05/07/2025 00:00:00,18,15–30 days,3
8805,"Saturday, 14 June 2025",Organic,2025-06,29/07/2025 00:00:00,45,31–60 days,4
8857,"Thursday, 12 June 2025",Organic,2025-06,,,,
8939,"Wednesday, 4 June 2025",Organic,2025-06,01/08/2025 00:00:00,58,31–60 days,4
9008,"Wednesday, 25 June 2025",Organic,2025-06,,,,
9079,"Thursday, 26 June 2025",Organic,2025-06,,,,
9501,"Thursday, 26 June 2025",Organic,2025-06,,,,
9506,"Monday, 2 June 2025",Organic,2025-06,,,,
9671,"Thursday, 19 June 2025",Organic,2025-06,23/08/2025 00:00:00,65,61–90 days,5
10453,"Wednesday, 25 June 2025",Organic,2025-06,02/09/2025 00:00:00,69,61–90 days,5
10563,"Wednesday, 25 June 2025",Organic,2025-06,,,,
10580,"Saturday, 7 June 2025",Organic,2025-06,14/09/2025 00:00:00,99,90+ days,6
10716,"Tuesday, 10 June 2025",Organic,2025-06,,,,
10725,"Sunday, 8 June 2025",Organic,2025-06,,,,
10810,"Wednesday, 11 June 2025",Organic,2025-06,,,,
10964,"Saturday, 21 June 2025",Organic,2025-06,07/09/2025 00:00:00,78,61–90 days,5
10997,"Thursday, 26 June 2025",Organic,2025-06,19/07/2025 00:00:00,23,15–30 days,3
11089,"Monday, 23 June 2025",Organic,2025-06,,,,
11113,"Tuesday, 3 June 2025",Organic,2025-06,,,,
11459,"Sunday, 15 June 2025",Organic,2025-06,,,,
11713,"Tuesday, 3 June 2025",Organic,2025-06,,,,
12091,"Thursday, 19 June 2025",Organic,2025-06,,,,
12136,"Monday, 30 June 2025",Organic,2025-06,10/09/2025 00:00:00,72,61–90 days,5
12403,"Monday, 30 June 2025",Organic,2025-06,,,,
12502,"Wednesday, 25 June 2025",Organic,2025-06,,,,
12572,"Sunday, 15 June 2025",Organic,2025-06,,,,
12621,"Thursday, 12 June 2025",Organic,2025-06,,,,
12662,"Monday, 2 June 2025",Organic,2025-06,30/09/2025 00:00:00,120,90+ days,6
12685,"Wednesday, 18 June 2025",Organic,2025-06,31/07/2025 00:00:00,43,31–60 days,4
13227,"Friday, 27 June 2025",Organic,2025-06,25/07/2025 00:00:00,28,15–30 days,3
13249,"Sunday, 15 June 2025",Organic,2025-06,01/09/2025 00:00:00,78,61–90 days,5
241,"Sunday, 13 July 2025",Organic,2025-07,10/11/2025 00:00:00,120,90+ days,6
363,"Thursday, 24 July 2025",Organic,2025-07,,,,
364,"Thursday, 24 July 2025",Organic,2025-07,,,,
426,"Sunday, 6 July 2025",Organic,2025-07,,,,
484,"Thursday, 17 July 2025",Organic,2025-07,,,,
531,"Tuesday, 22 July 2025",Organic,2025-07,,,,
947,"Saturday, 26 July 2025",Organic,2025-07,,,,
1111,"Monday, 21 July 2025",Organic,2025-07,,,,
1374,"Sunday, 27 July 2025",Organic,2025-07,,,,
1543,"Friday, 25 July 2025",Organic,2025-07,26/10/2025 00:00:00,93,90+ days,6
1842,"Tuesday, 22 July 2025",Organic,2025-07,,,,
1898,"Thursday, 17 July 2025",Organic,2025-07,,,,
2012,"Tuesday, 15 July 2025",Organic,2025-07,,,,
2056,"Thursday, 17 July 2025",Organic,2025-07,,,,
2119,"Friday, 18 July 2025",Organic,2025-07,16/09/2025 00:00:00,60,31–60 days,4
2173,"Friday, 18 July 2025",Organic,2025-07,,,,
2196,"Saturday, 5 July 2025",Organic,2025-07,,,,
2917,"Sunday, 27 July 2025",Organic,2025-07,,,,
3051,"Sunday, 13 July 2025",Organic,2025-07,05/08/2025 00:00:00,23,15–30 days,3
3327,"Monday, 21 July 2025",Organic,2025-07,,,,
3385,"Sunday, 20 July 2025",Organic,2025-07,,,,
3402,"Thursday, 31 July 2025",Organic,2025-07,20/08/2025 00:00:00,20,15–30 days,3
3522,"Thursday, 31 July 2025",Organic,2025-07,09/09/2025 00:00:00,40,31–60 days,4
3617,"Friday, 4 July 2025",Organic,2025-07,,,,
3738,"Wednesday, 2 July 2025",Organic,2025-07,,,,
3774,"Sunday, 27 July 2025",Organic,2025-07,,,,
4024,"Sunday, 6 July 2025",Organic,2025-07,,,,
4221,"Friday, 4 July 2025",Organic,2025-07,,,,
4230,"Tuesday, 8 July 2025",Organic,2025-07,22/07/2025 00:00:00,14,8–14 days,2
4491,"Wednesday, 23 July 2025",Organic,2025-07,,,,
4663,"Wednesday, 9 July 2025",Organic,2025-07,,,,
4677,"Thursday, 24 July 2025",Organic,2025-07,,,,
4758,"Tuesday, 8 July 2025",Organic,2025-07,,,,
4799,"Wednesday, 16 July 2025",Organic,2025-07,,,,
4833,"Sunday, 20 July 2025",Organic,2025-07,,,,
4956,"Tuesday, 8 July 2025",Organic,2025-07,,,,
5043,"Wednesday, 2 July 2025",Organic,2025-07,,,,
5292,"Friday, 25 July 2025",Organic,2025-07,,,,
5518,"Friday, 18 July 2025",Organic,2025-07,,,,
5541,"Monday, 7 July 2025",Organic,2025-07,,,,
5561,"Wednesday, 30 July 2025",Organic,2025-07,,,,
5651,"Sunday, 20 July 2025",Organic,2025-07,,,,
5730,"Friday, 18 July 2025",Organic,2025-07,20/09/2025 00:00:00,64,61–90 days,5
5901,"Wednesday, 9 July 2025",Organic,2025-07,,,,
6012,"Wednesday, 23 July 2025",Organic,2025-07,,,,
6057,"Friday, 11 July 2025",Organic,2025-07,,,,
6279,"Wednesday, 23 July 2025",Organic,2025-07,30/08/2025 00:00:00,38,31–60 days,4
6281,"Monday, 28 July 2025",Organic,2025-07,,,,
6630,"Friday, 25 July 2025",Organic,2025-07,,,,
6689,"Saturday, 26 July 2025",Organic,2025-07,,,,
7098,"Sunday, 27 July 2025",Organic,2025-07,24/11/2025 00:00:00,120,90+ days,6
7551,"Thursday, 10 July 2025",Organic,2025-07,05/08/2025 00:00:00,26,15–30 days,3
7666,"Wednesday, 2 July 2025",Organic,2025-07,,,,
7779,"Thursday, 24 July 2025",Organic,2025-07,08/08/2025 00:00:00,15,15–30 days,3
8205,"Thursday, 10 July 2025",Organic,2025-07,,,,
8341,"Friday, 11 July 2025",Organic,2025-07,,,,
8464,"Saturday, 12 July 2025",Organic,2025-07,28/08/2025 00:00:00,47,31–60 days,4
8477,"Tuesday, 15 July 2025",Organic,2025-07,,,,
8645,"Saturday, 5 July 2025",Organic,2025-07,,,,
8681,"Friday, 11 July 2025",Organic,2025-07,,,,
8738,"Monday, 7 July 2025",Organic,2025-07,,,,
8852,"Sunday, 6 July 2025",Organic,2025-07,,,,
9053,"Monday, 14 July 2025",Organic,2025-07,14/09/2025 00:00:00,62,61–90 days,5
9324,"Thursday, 31 July 2025",Organic,2025-07,,,,
9381,"Friday, 11 July 2025",Organic,2025-07,24/08/2025 00:00:00,44,31–60 days,4
9592,"Sunday, 27 July 2025",Organic,2025-07,,,,
9834,"Monday, 7 July 2025",Organic,2025-07,03/09/2025 00:00:00,58,31–60 days,4
9932,"Monday, 7 July 2025",Organic,2025-07,,,,
9954,"Sunday, 13 July 2025",Organic,2025-07,25/08/2025 00:00:00,43,31–60 days,4
10051,"Sunday, 20 July 2025",Organic,2025-07,14/09/2025 00:00:00,56,31–60 days,4
10269,"Saturday, 12 July 2025",Organic,2025-07,,,,
10343,"Monday, 7 July 2025",Organic,2025-07,,,,
10415,"Tuesday, 15 July 2025",Organic,2025-07,,,,
10445,"Friday, 4 July 2025",Organic,2025-07,,,,
10654,"Sunday, 13 July 2025",Organic,2025-07,,,,
10711,"Sunday, 27 July 2025",Organic,2025-07,21/08/2025 00:00:00,25,15–30 days,3
10723,"Thursday, 24 July 2025",Organic,2025-07,09/08/2025 00:00:00,16,15–30 days,3
11092,"Thursday, 10 July 2025",Organic,2025-07,,,,
11403,"Tuesday, 1 July 2025",Organic,2025-07,,,,
11423,"Friday, 18 July 2025",Organic,2025-07,,,,
11455,"Sunday, 6 July 2025",Organic,2025-07,07/08/2025 00:00:00,32,31–60 days,4
11499,"Wednesday, 23 July 2025",Organic,2025-07,,,,
11503,"Wednesday, 23 July 2025",Organic,2025-07,,,,
11812,"Monday, 28 July 2025",Organic,2025-07,,,,
12119,"Tuesday, 8 July 2025",Organic,2025-07,,,,
12184,"Saturday, 19 July 2025",Organic,2025-07,,,,
12265,"Saturday, 19 July 2025",Organic,2025-07,10/09/2025 00:00:00,53,31–60 days,4
12438,"Thursday, 31 July 2025",Organic,2025-07,,,,
13006,"Tuesday, 1 July 2025",Organic,2025-07,,,,
13138,"Friday, 25 July 2025",Organic,2025-07,24/08/2025 00:00:00,30,15–30 days,3
13165,"Thursday, 24 July 2025",Organic,2025-07,,,,
13239,"Friday, 4 July 2025",Organic,2025-07,22/10/2025 00:00:00,110,90+ days,6
13281,"Friday, 18 July 2025",Organic,2025-07,,,,
13478,"Wednesday, 30 July 2025",Organic,2025-07,,,,
180,"Saturday, 9 November 2024",Organic,2024-11,14/01/2025 00:00:00,66,61–90 days,5
528,"Friday, 15 November 2024",Organic,2024-11,19/03/2025 00:00:00,124,90+ days,6
670,"Saturday, 9 November 2024",Organic,2024-11,23/01/2025 00:00:00,75,61–90 days,5
1067,"Thursday, 21 November 2024",Organic,2024-11,01/12/2025 00:00:00,375,90+ days,6
1403,"Monday, 18 November 2024",Organic,2024-11,13/12/2025 00:00:00,390,90+ days,6
1493,"Monday, 4 November 2024",Organic,2024-11,12/08/2025 00:00:00,281,90+ days,6
1587,"Monday, 18 November 2024",Organic,2024-11,30/10/2025 00:00:00,346,90+ days,6
1774,"Wednesday, 6 November 2024",Organic,2024-11,24/10/2025 00:00:00,352,90+ days,6
2573,"Wednesday, 27 November 2024",Organic,2024-11,28/10/2025 00:00:00,335,90+ days,6
2588,"Friday, 22 November 2024",Organic,2024-11,04/10/2025 00:00:00,316,90+ days,6
2783,"Saturday, 9 November 2024",Organic,2024-11,05/01/2025 00:00:00,57,31–60 days,4
2791,"Tuesday, 19 November 2024",Organic,2024-11,01/02/2025 00:00:00,74,61–90 days,5
3034,"Wednesday, 6 November 2024",Organic,2024-11,09/10/2025 00:00:00,337,90+ days,6
3296,"Monday, 25 November 2024",Organic,2024-11,27/02/2025 00:00:00,94,90+ days,6
3301,"Tuesday, 26 November 2024",Organic,2024-11,06/12/2025 00:00:00,375,90+ days,6
3378,"Sunday, 17 November 2024",Organic,2024-11,19/02/2025 00:00:00,94,90+ days,6
3550,"Friday, 8 November 2024",Organic,2024-11,02/04/2025 00:00:00,145,90+ days,6
3631,"Wednesday, 13 November 2024",Organic,2024-11,03/03/2025 00:00:00,110,90+ days,6
3718,"Wednesday, 27 November 2024",Organic,2024-11,11/07/2025 00:00:00,226,90+ days,6
4001,"Saturday, 2 November 2024",Organic,2024-11,09/12/2025 00:00:00,402,90+ days,6
4050,"Wednesday, 20 November 2024",Organic,2024-11,29/06/2025 00:00:00,221,90+ days,6
4169,"Thursday, 21 November 2024",Organic,2024-11,16/11/2025 00:00:00,360,90+ days,6
4409,"Monday, 11 November 2024",Organic,2024-11,21/03/2025 00:00:00,130,90+ days,6
4548,"Thursday, 7 November 2024",Organic,2024-11,11/01/2025 00:00:00,65,61–90 days,5
4583,"Wednesday, 20 November 2024",Organic,2024-11,07/12/2025 00:00:00,382,90+ days,6
5211,"Monday, 18 November 2024",Organic,2024-11,28/09/2025 00:00:00,314,90+ days,6
5248,"Saturday, 23 November 2024",Organic,2024-11,06/11/2025 00:00:00,348,90+ days,6
5254,"Saturday, 30 November 2024",Organic,2024-11,27/12/2025 00:00:00,392,90+ days,6
5914,"Saturday, 9 November 2024",Organic,2024-11,12/07/2025 00:00:00,245,90+ days,6
6027,"Wednesday, 20 November 2024",Organic,2024-11,20/08/2025 00:00:00,273,90+ days,6
6030,"Friday, 1 November 2024",Organic,2024-11,01/02/2025 00:00:00,92,90+ days,6
6109,"Wednesday, 6 November 2024",Organic,2024-11,16/11/2025 00:00:00,375,90+ days,6
6122,"Tuesday, 12 November 2024",Organic,2024-11,05/05/2025 00:00:00,174,90+ days,6
6129,"Sunday, 24 November 2024",Organic,2024-11,08/11/2025 00:00:00,349,90+ days,6
6302,"Friday, 1 November 2024",Organic,2024-11,13/11/2025 00:00:00,377,90+ days,6
6808,"Friday, 15 November 2024",Organic,2024-11,12/10/2025 00:00:00,331,90+ days,6
6834,"Wednesday, 27 November 2024",Organic,2024-11,07/07/2025 00:00:00,222,90+ days,6
6923,"Saturday, 9 November 2024",Organic,2024-11,27/01/2025 00:00:00,79,61–90 days,5
6981,"Sunday, 3 November 2024",Organic,2024-11,19/03/2025 00:00:00,136,90+ days,6
7014,"Saturday, 30 November 2024",Organic,2024-11,29/08/2025 00:00:00,272,90+ days,6
7056,"Friday, 8 November 2024",Organic,2024-11,22/07/2025 00:00:00,256,90+ days,6
7091,"Friday, 8 November 2024",Organic,2024-11,22/01/2025 00:00:00,75,61–90 days,5
7114,"Friday, 22 November 2024",Organic,2024-11,23/05/2025 00:00:00,182,90+ days,6
7165,"Saturday, 9 November 2024",Organic,2024-11,16/10/2025 00:00:00,341,90+ days,6
7187,"Tuesday, 26 November 2024",Organic,2024-11,12/05/2025 00:00:00,167,90+ days,6
7255,"Thursday, 7 November 2024",Organic,2024-11,29/12/2025 00:00:00,417,90+ days,6
7480,"Wednesday, 27 November 2024",Organic,2024-11,06/12/2025 00:00:00,374,90+ days,6
7532,"Saturday, 9 November 2024",Organic,2024-11,28/04/2025 00:00:00,170,90+ days,6
7753,"Friday, 1 November 2024",Organic,2024-11,03/11/2025 00:00:00,367,90+ days,6
7798,"Monday, 18 November 2024",Organic,2024-11,16/05/2025 00:00:00,179,90+ days,6
8026,"Monday, 11 November 2024",Organic,2024-11,24/12/2025 00:00:00,408,90+ days,6
8064,"Tuesday, 12 November 2024",Organic,2024-11,11/11/2025 00:00:00,364,90+ days,6
8139,"Thursday, 21 November 2024",Organic,2024-11,11/02/2025 00:00:00,82,61–90 days,5
8225,"Saturday, 23 November 2024",Organic,2024-11,28/12/2025 00:00:00,400,90+ days,6
8424,"Tuesday, 19 November 2024",Organic,2024-11,19/12/2025 00:00:00,395,90+ days,6
8937,"Thursday, 28 November 2024",Organic,2024-11,11/12/2025 00:00:00,378,90+ days,6
8999,"Saturday, 2 November 2024",Organic,2024-11,27/12/2025 00:00:00,420,90+ days,6
9016,"Saturday, 23 November 2024",Organic,2024-11,25/07/2025 00:00:00,244,90+ days,6
9051,"Friday, 8 November 2024",Organic,2024-11,20/06/2025 00:00:00,224,90+ days,6
9255,"Saturday, 23 November 2024",Organic,2024-11,06/04/2025 00:00:00,134,90+ days,6
9330,"Tuesday, 26 November 2024",Organic,2024-11,12/11/2025 00:00:00,351,90+ days,6
9724,"Wednesday, 27 November 2024",Organic,2024-11,12/09/2025 00:00:00,289,90+ days,6
9743,"Saturday, 9 November 2024",Organic,2024-11,31/10/2025 00:00:00,356,90+ days,6
9770,"Monday, 4 November 2024",Organic,2024-11,25/08/2025 00:00:00,294,90+ days,6
10230,"Wednesday, 13 November 2024",Organic,2024-11,04/02/2025 00:00:00,83,61–90 days,5
10356,"Thursday, 14 November 2024",Organic,2024-11,23/12/2025 00:00:00,404,90+ days,6
10382,"Wednesday, 27 November 2024",Organic,2024-11,30/01/2025 00:00:00,64,61–90 days,5
10406,"Thursday, 28 November 2024",Organic,2024-11,27/04/2025 00:00:00,150,90+ days,6
10545,"Thursday, 14 November 2024",Organic,2024-11,12/10/2025 00:00:00,332,90+ days,6
10558,"Friday, 15 November 2024",Organic,2024-11,10/11/2025 00:00:00,360,90+ days,6
10730,"Thursday, 14 November 2024",Organic,2024-11,15/02/2025 00:00:00,93,90+ days,6
11015,"Wednesday, 20 November 2024",Organic,2024-11,22/09/2025 00:00:00,306,90+ days,6
11228,"Saturday, 9 November 2024",Organic,2024-11,03/01/2025 00:00:00,55,31–60 days,4
11247,"Sunday, 17 November 2024",Organic,2024-11,04/10/2025 00:00:00,321,90+ days,6
11284,"Saturday, 23 November 2024",Organic,2024-11,28/11/2025 00:00:00,370,90+ days,6
11500,"Tuesday, 19 November 2024",Organic,2024-11,10/09/2025 00:00:00,295,90+ days,6
11527,"Saturday, 2 November 2024",Organic,2024-11,16/03/2025 00:00:00,134,90+ days,6
11541,"Tuesday, 12 November 2024",Organic,2024-11,18/11/2025 00:00:00,371,90+ days,6
11630,"Sunday, 10 November 2024",Organic,2024-11,26/10/2025 00:00:00,350,90+ days,6
11645,"Friday, 8 November 2024",Organic,2024-11,16/09/2025 00:00:00,312,90+ days,6
11710,"Friday, 29 November 2024",Organic,2024-11,17/07/2025 00:00:00,230,90+ days,6
12007,"Monday, 4 November 2024",Organic,2024-11,22/01/2025 00:00:00,79,61–90 days,5
12161,"Friday, 1 November 2024",Organic,2024-11,17/12/2025 00:00:00,411,90+ days,6
12289,"Saturday, 2 November 2024",Organic,2024-11,13/03/2025 00:00:00,131,90+ days,6
12720,"Saturday, 9 November 2024",Organic,2024-11,07/09/2025 00:00:00,302,90+ days,6
12876,"Monday, 18 November 2024",Organic,2024-11,06/04/2025 00:00:00,139,90+ days,6
13213,"Tuesday, 12 November 2024",Organic,2024-11,24/05/2025 00:00:00,193,90+ days,6
13304,"Monday, 25 November 2024",Organic,2024-11,14/11/2025 00:00:00,354,90+ days,6
13324,"Friday, 15 November 2024",Organic,2024-11,25/07/2025 00:00:00,252,90+ days,6
102,"Tuesday, 30 September 2025",Organic,2025-09,14/10/2025 00:00:00,14,8–14 days,2
194,"Sunday, 28 September 2025",Organic,2025-09,,,,
203,"Monday, 29 September 2025",Organic,2025-09,,,,
305,"Sunday, 14 September 2025",Organic,2025-09,24/11/2025 00:00:00,71,61–90 days,5
393,"Sunday, 14 September 2025",Organic,2025-09,,,,
487,"Thursday, 11 September 2025",Organic,2025-09,,,,
849,"Tuesday, 23 September 2025",Organic,2025-09,,,,
1164,"Tuesday, 9 September 2025",Organic,2025-09,,,,
1192,"Saturday, 20 September 2025",Organic,2025-09,25/10/2025 00:00:00,35,31–60 days,4
1354,"Monday, 29 September 2025",Organic,2025-09,,,,
1921,"Friday, 12 September 2025",Organic,2025-09,15/12/2025 00:00:00,94,90+ days,6
2031,"Wednesday, 10 September 2025",Organic,2025-09,19/10/2025 00:00:00,39,31–60 days,4
2342,"Monday, 29 September 2025",Organic,2025-09,16/11/2025 00:00:00,48,31–60 days,4
2526,"Monday, 22 September 2025",Organic,2025-09,,,,
2530,"Tuesday, 16 September 2025",Organic,2025-09,,,,
2581,"Saturday, 27 September 2025",Organic,2025-09,21/10/2025 00:00:00,24,15–30 days,3
2670,"Wednesday, 17 September 2025",Organic,2025-09,29/10/2025 00:00:00,42,31–60 days,4
2724,"Tuesday, 16 September 2025",Organic,2025-09,,,,
3124,"Thursday, 4 September 2025",Organic,2025-09,,,,
3164,"Friday, 26 September 2025",Organic,2025-09,16/10/2025 00:00:00,20,15–30 days,3
3218,"Saturday, 13 September 2025",Organic,2025-09,22/10/2025 00:00:00,39,31–60 days,4
3539,"Monday, 8 September 2025",Organic,2025-09,,,,
3956,"Saturday, 13 September 2025",Organic,2025-09,,,,
4094,"Sunday, 28 September 2025",Organic,2025-09,12/10/2025 00:00:00,14,8–14 days,2
4190,"Friday, 5 September 2025",Organic,2025-09,,,,
4619,"Monday, 22 September 2025",Organic,2025-09,,,,
4844,"Monday, 29 September 2025",Organic,2025-09,,,,
4858,"Sunday, 7 September 2025",Organic,2025-09,,,,
4952,"Saturday, 13 September 2025",Organic,2025-09,23/10/2025 00:00:00,40,31–60 days,4
5100,"Friday, 12 September 2025",Organic,2025-09,,,,
5108,"Saturday, 13 September 2025",Organic,2025-09,21/12/2025 00:00:00,99,90+ days,6
5151,"Tuesday, 23 September 2025",Organic,2025-09,,,,
5396,"Monday, 1 September 2025",Organic,2025-09,,,,
5418,"Friday, 5 September 2025",Organic,2025-09,,,,
5426,"Friday, 19 September 2025",Organic,2025-09,,,,
5433,"Sunday, 14 September 2025",Organic,2025-09,,,,
5466,"Thursday, 18 September 2025",Organic,2025-09,,,,
5646,"Tuesday, 16 September 2025",Organic,2025-09,,,,
6193,"Sunday, 7 September 2025",Organic,2025-09,08/12/2025 00:00:00,92,90+ days,6
6266,"Monday, 29 September 2025",Organic,2025-09,,,,
