order_id,product_id,qty,net_revenue
16596,41,1,13.64
16599,41,1,28.52
16599,41,1,14.47
16618,41,1,14.48
16620,41,1,13.95
16622,41,1,29.78
16642,41,1,33.55
16648,41,1,12.26
16664,41,1,14.23
16681,41,1,15.98
16688,41,1,13.77
16689,41,1,16.18
16690,41,1,27.55
16695,41,1,29.03
16698,41,1,30.48
16704,41,1,32.53
16711,41,1,14.24
16713,41,1,13.7
16717,41,1,14.35
16719,41,1,13.98
16720,41,1,13.6
16738,41,1,14.01
16741,41,1,13.55
16780,41,1,33.24
16794,41,1,12.9
16806,41,1,12.53
16822,41,1,14.48
16830,41,1,17.05
16840,41,1,14.23
16840,41,1,15.82
16854,41,1,13.69
16861,41,1,31.45
16871,41,1,14.43
16873,41,1,13.4
16877,41,1,34.42
16882,41,1,33.43
16883,41,1,13.36
16887,41,1,27.8
16892,41,1,15.79
16901,41,1,11.93
16903,41,1,15.42
16906,41,1,27.49
16917,41,1,12.53
16940,41,1,16.22
16943,41,1,31.5
16951,41,1,13.1
16957,41,1,30.47
16968,41,1,14.32
16989,41,1,13.48
16992,41,1,14.16
16993,41,1,14.94
16993,41,1,14.14
16998,41,1,13.74
17014,41,1,34.39
17019,41,1,14.19
17021,41,1,12.87
17039,41,1,16.06
17042,41,1,12.79
17044,41,1,30.18
17054,41,1,32.14
17061,41,1,12.16
17066,41,1,13.29
17081,41,1,14.01
17082,41,1,14.1
17088,41,1,13.56
17110,41,1,15.5
17113,41,1,11.96
17122,41,1,13.87
17132,41,1,31.46
17136,41,1,12.89
17141,41,1,16.47
17149,41,1,30.84
17157,41,1,30.59
17158,41,1,13.23
17161,41,1,12.73
17167,41,1,14.24
17197,41,1,27.49
17210,41,1,13.3
17231,41,1,15.03
17232,41,1,13.92
17252,41,1,29.42
17253,41,1,34.34
17263,41,1,30.66
17279,41,1,14.14
17288,41,1,32.97
17289,41,1,29.94
17290,41,1,13.28
17294,41,1,13.44
17321,41,1,12.39
17327,41,1,15.57
17332,41,1,14.98
17340,41,1,14.85
17346,41,1,17.31
17359,41,1,15.54
17360,41,1,15.72
17365,41,1,15.96
17373,41,1,14.89
17408,41,1,14.66
17409,41,1,13.05
17411,41,1,15.85
17432,41,1,27.53
17441,41,1,35.6
17456,41,1,35.59
17469,41,1,13.42
17486,41,1,27.18
17496,41,1,13.03
17506,41,1,13.65
17515,41,1,13.01
17525,41,1,13.55
17541,41,1,34.23
17544,41,1,15.46
17560,41,1,28.12
17574,41,1,15.26
17577,41,1,31.95
17582,41,1,13.08
17584,41,1,12.41
17591,41,1,14.63
17592,41,1,32.21
17595,41,1,13.61
17601,41,1,31.53
17602,41,1,15.48
17602,41,1,13.06
17615,41,1,15.46
17628,41,1,14.18
17636,41,1,30.49
17646,41,1,15.76
17669,41,1,26.7
17676,41,1,30.6
17677,41,1,14.46
17677,41,1,29.41
17683,41,1,15.77
17688,41,1,28.91
17688,41,1,14.29
17742,41,1,31.11
17742,41,1,26.8
17749,41,1,11.97
17755,41,1,30.45
17763,41,1,12.26
17765,41,1,15.48
17770,41,1,14.43
17789,41,1,13.07
17789,41,1,27.88
17791,41,1,15.46
17798,41,1,14.15
17805,41,1,28.3
17819,41,1,29.72
17825,41,1,15.59
17829,41,1,14.82
17851,41,1,14.97
17853,41,1,28.03
17859,41,1,15.34
17865,41,1,30.61
17887,41,1,12.78
17890,41,1,16.69
17921,41,1,26.92
17924,41,1,26.84
17928,41,1,14.16
17939,41,1,35.26
17946,41,1,13.37
17956,41,1,15.33
17959,41,1,13.17
17962,41,1,30.59
17966,41,1,14.77
17970,41,1,13.55
17984,41,1,14.19
17987,41,1,15.82
17997,41,1,13.64
18028,41,1,14.56
18034,41,1,14.44
18048,41,1,13.87
18077,41,1,29.67
18090,41,1,28.12
18091,41,1,14.61
18109,41,1,16.13
18115,41,1,13.98
18120,41,1,29.88
18142,41,1,15.66
18144,41,1,15.16
18147,41,1,33.9
18152,41,1,29.71
18160,41,1,17.68
18168,41,1,13.83
18168,41,1,13.62
18171,41,1,30.2
18173,41,1,13.4
18174,41,1,14.78
18175,41,1,14.31
18177,41,1,26.85
18178,41,1,15.82
18181,41,1,14.35
18190,41,1,15.59
18202,41,1,12.95
18213,41,1,14
18216,41,1,13.49
18230,41,1,12.63
18239,41,1,14.62
18263,41,1,12.39
18268,41,1,14.13
18278,41,1,14.64
18296,41,1,16.36
18296,41,1,12.94
18297,41,1,12.49
18325,41,1,30.9
18327,41,1,16.17
18327,41,1,31.58
18330,41,1,13.46
18351,41,1,14.83
18354,41,1,13.92
18354,41,1,17
18362,41,1,26.69
18376,41,1,13.37
18382,41,1,16.13
18386,41,1,30.43
18395,41,1,14.91
18395,41,1,13.42
18395,41,1,14.52
18400,41,1,14.53
18405,41,1,14.65
18409,41,1,13.93
18449,41,1,15.56
18450,41,1,13.31
18453,41,1,15.53
18502,41,1,32.32
18504,41,1,27.24
18527,41,1,27.39
18532,41,1,13.23
18539,41,1,15.16
18540,41,1,13.34
18542,41,1,13.79
18546,41,1,13.46
18562,41,1,12.89
18567,41,1,14.05
18580,41,1,14.37
18581,41,1,14.16
18589,41,1,28.69
18590,41,1,35.58
18592,41,1,27.71
18598,41,1,12.87
18612,41,1,14.07
18613,41,1,13.62
18629,41,1,14.38
18643,41,1,12.85
18647,41,1,13.91
18654,41,1,13.17
18663,41,1,33.19
18667,41,1,14.63
18670,41,1,14.78
18685,41,1,14.59
18693,41,1,12.86
18710,41,1,29.72
18756,41,1,25.47
18761,41,1,14.11
18772,41,1,12.6
18799,41,1,29.15
18803,41,1,13.82
18804,41,1,13.1
18810,41,1,14.64
18830,41,1,16.04
18845,41,1,28.57
18846,41,1,27.34
18849,41,1,16.56
18849,41,1,14.32
18851,41,1,15.34
18851,41,1,13.9
18853,41,1,15.43
18859,41,1,13.01
18873,41,1,18.42
18901,41,1,32.06
18903,41,1,33.29
18905,41,1,13.96
18927,41,1,29.04
18932,41,1,13.97
18938,41,1,14.25
18940,41,1,15.8
18942,41,1,12.48
18954,41,1,14.19
18970,41,1,14.06
18993,41,1,14.07
18998,41,1,30.61
19009,41,1,16.06
19009,41,1,14.15
19013,41,1,33.57
19024,41,1,14.56
19025,41,1,14.95
19036,41,1,32.25
19036,41,1,13.43
19037,41,1,13.22
19038,41,1,29.45
19055,41,1,31.78
19062,41,1,14.91
19063,41,1,14.32
19073,41,1,14.55
19082,41,1,14.57
19083,41,1,29.56
19088,41,1,16.36
19118,41,1,28.7
19124,41,1,14.98
19144,41,1,29.78
19146,41,1,13.9
19147,41,1,13.43
19149,41,1,13.11
19156,41,1,14.58
19161,41,1,30.79
19162,41,1,27.54
19175,41,1,13.05
19200,41,1,13.89
19201,41,1,24.93
19224,41,1,28.46
19226,41,1,12.97
19233,41,1,28.09
19239,41,1,31.52
19240,41,1,15
19244,41,1,33.93
19255,41,1,15.03
19258,41,1,12.97
19262,41,1,26.88
19263,41,1,14.39
19278,41,1,28.42
19279,41,1,29.85
19285,41,1,13.62
19302,41,1,30.58
19305,41,1,27.28
19309,41,1,16.18
19318,41,1,15.77
19327,41,1,13
19342,41,1,29.4
19356,41,1,29.49
19356,41,1,31.95
19358,41,1,14.93
19384,41,1,13.79
19388,41,1,12.21
19397,41,1,14.43
19402,41,1,30.36
19402,41,1,27.98
19406,41,1,31.22
19414,41,1,14.86
19415,41,1,15.47
19422,41,1,13.11
19445,41,1,31.9
19456,41,1,15.68
19456,41,1,28.38
19499,41,1,14.36
19504,41,1,14.29
19509,41,1,14.59
19529,41,1,27.98
19539,41,1,14.6
19552,41,1,15.58
19555,41,1,13.84
19557,41,1,12.49
19560,41,1,30.14
19567,41,1,13.81
19568,41,1,13.71
19577,41,1,30.68
19581,41,1,14.75
19583,41,1,32.22
19591,41,1,14.7
19592,41,1,30.01
19613,41,1,29.67
19613,41,1,31.58
19617,41,1,14.94
19638,41,1,12.93
19640,41,1,27.13
19642,41,1,14.83
19649,41,1,14.5
19649,41,1,27.73
19653,41,1,13.06
19657,41,1,13.25
19664,41,1,13.39
19668,41,1,13.47
19687,41,1,13.88
19706,41,1,15.73
19713,41,1,30.14
19713,41,1,15.17
19719,41,1,13.87
19722,41,1,31.42
19722,41,1,14.4
19723,41,1,13.04
19735,41,1,16.45
19747,41,1,14.36
19755,41,1,12.69
19766,41,1,17.31
19776,41,1,14.42
19784,41,1,25.13
19786,41,1,30.93
19812,41,1,15.3
19813,41,1,15.69
19839,41,1,13.51
19853,41,1,12.61
19858,41,1,15.05
19871,41,1,15.78
19881,41,1,13.74
19891,41,1,29.3
19908,41,1,13.78
19918,41,1,13.23
19932,41,1,16.76
19934,41,1,35.03
19942,41,1,26.38
19952,41,1,26.77
19957,41,1,31.37
19969,41,1,25.24
19970,41,1,35.81
19979,41,1,27.27
19981,41,1,15.28
19984,41,1,28.39
19988,41,1,31.45
19997,41,1,14.84
3,52,1,31.25
7,52,1,31.25
11,52,1,32.22
17,52,1,97.28
20,52,1,30.02
23,52,1,106.07
30,52,1,31.36
32,52,1,27.52
35,52,1,90.74
47,52,1,36.84
48,52,1,31.57
51,52,1,28.89
60,52,1,86.57
90,52,1,105.22
92,52,1,31.62
97,52,1,93.77
98,52,1,36.56
103,52,1,104.65
104,52,1,100.58
105,52,1,94.35
107,52,1,28.42
118,52,1,88.2
123,52,1,100.54
123,52,1,96.2
133,52,1,31.32
134,52,1,86.72
136,52,1,31.6
137,52,1,90.29
138,52,1,80.47
138,52,1,85.8
139,52,1,98.67
142,52,1,29.79
165,52,1,94.25
169,52,1,106.61
174,52,1,27.37
175,52,1,81.87
177,52,1,27.76
177,52,1,97.11
181,52,1,29.05
182,52,1,28.96
183,52,1,26.64
207,52,1,30.44
215,52,1,87.95
216,52,1,32.33
220,52,1,98.04
220,52,1,92.09
223,52,1,30.41
228,52,1,97.99
229,52,1,98.8
245,52,1,94.17
252,52,1,32.19
253,52,1,85.54
261,52,1,101.17
263,52,1,33.59
268,52,1,76.98
272,52,1,28.51
278,52,1,28.93
281,52,1,30.4
287,52,1,31.96
287,52,1,80.39
291,52,1,103.27
298,52,1,97.99
310,52,1,88.35
315,52,1,85.87
317,52,1,29.87
318,52,1,98.03
332,52,1,33.48
333,52,1,31.4
339,52,1,108.47
341,52,1,34.42
343,52,1,94.56
345,52,1,114.19
346,52,1,90.75
354,52,1,37.98
356,52,1,28.33
370,52,1,31.17
372,52,1,105.39
375,52,1,100.25
393,52,1,106.28
400,52,1,90.02
404,52,1,28.74
406,52,1,96.4
412,52,1,90.22
414,52,1,79.33
416,52,1,89.12
418,52,1,29.16
420,52,1,86.03
427,52,1,28.92
429,52,1,27.76
443,52,1,89.1
443,52,1,83.43
448,52,1,96.75
449,52,1,30.49
458,52,1,84.76
459,52,1,26.24
463,52,1,31.09
464,52,1,88.04
468,52,1,29.5
475,52,1,28.25
477,52,1,29.76
479,52,1,91.64
481,52,1,29.39
483,52,1,32.33
486,52,1,28.37
490,52,1,97.44
493,52,1,87.09
494,52,1,27.04
510,52,1,92.82
511,52,1,27.13
518,52,1,26.52
519,52,1,30.53
523,52,1,86.9
529,52,1,87.41
531,52,1,97.97
539,52,1,93.65
547,52,1,33.75
549,52,1,104.66
553,52,1,92.35
565,52,1,84.19
568,52,1,95
572,52,1,84.56
594,52,1,28.46
594,52,1,28.37
598,52,1,89.48
602,52,1,93.8
603,52,1,92.23
615,52,1,94.52
615,52,1,88.66
621,52,1,95.73
623,52,1,95.41
623,52,1,30.13
629,52,1,111.63
634,52,1,98.76
639,52,1,27.8
643,52,1,90.75
651,52,1,28.64
654,52,1,88.22
658,52,1,28.23
659,52,1,111
665,52,1,91.5
669,52,1,99.6
679,52,1,28.21
690,52,1,31.57
691,52,1,98.21
691,52,1,102.19
693,52,1,35.24
708,52,1,29.95
708,52,1,99.97
717,52,1,29.65
718,52,1,27.18
718,52,1,28.07
719,52,1,81.26
722,52,1,30.73
723,52,1,31.11
727,52,1,104.85
731,52,1,89.31
731,52,1,94.49
733,52,1,28.84
742,52,1,80.92
742,52,1,25.37
746,52,1,30.23
749,52,1,27.77
750,52,1,95.88
751,52,1,30.63
752,52,1,93.21
755,52,1,28.4
756,52,1,96.39
768,52,1,28.27
768,52,1,106.06
775,52,1,101.44
781,52,1,92.71
791,52,1,104.87
792,52,1,96.99
798,52,1,87.67
799,52,1,87.12
800,52,1,109.27
800,52,1,34.58
802,52,1,91.97
803,52,1,94.1
806,52,1,28.46
807,52,1,29.88
812,52,1,89.3
824,52,1,29.88
829,52,1,103.7
837,52,1,92.47
839,52,1,29.51
841,52,1,87.81
865,52,1,27.87
866,52,1,31.31
879,52,1,28.64
880,52,1,32.04
893,52,1,32.95
894,52,1,87.9
895,52,1,32.16
903,52,1,27.56
907,52,1,33.71
910,52,1,104
926,52,1,31.14
930,52,1,76.01
932,52,1,35.9
939,52,1,29.54
947,52,1,27.53
947,52,1,93.81
951,52,1,31.43
954,52,1,25.47
955,52,1,30.56
956,52,1,78.81
967,52,1,29.68
970,52,1,89.06
975,52,1,84.94
979,52,1,28.78
982,52,1,28.37
988,52,1,30.88
988,52,1,86.12
991,52,1,94.97
994,52,1,27.71
995,52,1,96.71
996,52,1,101.59
1005,52,1,32.08
1008,52,1,31.67
1010,52,1,30.47
1014,52,1,99.45
1020,52,1,94.4
1025,52,1,99.15
1026,52,1,31.78
1026,52,1,82.28
1044,52,1,89.24
1044,52,1,112.07
1061,52,1,79.22
1062,52,1,28.84
1065,52,1,97.61
1067,52,1,91.19
1069,52,1,97.12
1070,52,1,85.07
1092,52,1,30.6
1096,52,1,89.11
1096,52,1,31.46
1096,52,1,81.52
1103,52,1,89.07
1105,52,1,93.07
1106,52,1,95.96
1107,52,1,81.44
1108,52,1,103.91
1113,52,1,86.96
1116,52,1,34.02
1134,52,1,30.16
1135,52,1,28.37
1137,52,1,87.31
1139,52,1,91.58
1145,52,1,86.13
1151,52,1,96.48
1152,52,1,95.07
1154,52,1,82.26
1164,52,1,28.99
1166,52,1,31.06
1168,52,1,95.4
1169,52,1,100.13
1170,52,1,27.19
1182,52,1,95.75
1192,52,1,99.75
1194,52,1,33.82
1207,52,1,33.13
1209,52,1,27.18
1210,52,1,96.96
1224,52,1,84.08
1226,52,1,96.06
1229,52,1,93.37
1232,52,1,80.97
1242,52,1,28.95
1243,52,1,82.08
1248,52,1,89.05
1256,52,1,85.94
1258,52,1,31.18
1260,52,1,97.79
1266,52,1,27.12
1269,52,1,93.31
1277,52,1,30.94
1278,52,1,32.88
1281,52,1,85.91
1282,52,1,94.39
1284,52,1,28.66
1294,52,1,86.26
1299,52,1,98.31
1306,52,1,83.59
1308,52,1,92.22
1310,52,1,108.37
1310,52,1,85.99
1313,52,1,31.5
1314,52,1,34.56
1315,52,1,84.04
1315,52,1,28.41
1316,52,1,27.99
1327,52,1,89.52
1329,52,1,106.67
1331,52,1,31.53
1339,52,1,88.69
1342,52,1,109.42
1346,52,1,27.12
1351,52,1,96.94
1361,52,1,27.5
1372,52,1,90.79
1375,52,1,105.45
1386,52,1,107.71
1390,52,1,31.23
1392,52,1,31.38
1395,52,1,96.96
1397,52,1,112.66
1397,52,1,33.04
1402,52,1,107.24
1403,52,1,82.84
1403,52,1,101.9
1407,52,1,93.87
1409,52,1,97.12
1411,52,1,99.54
1413,52,1,96.58
1416,52,1,28.6
1420,52,1,100.06
1430,52,1,89.3
1431,52,1,101.31
1440,52,1,29.24
1457,52,1,88.85
1467,52,1,33.72
1479,52,1,33.07
1492,52,1,94.7
1492,52,1,29.49
1495,52,1,89.59
1502,52,1,33.39
1510,52,1,28.63
1511,52,1,88.72
1512,52,1,31.56
1512,52,1,85.15
1514,52,1,33.14
1521,52,1,35.25
1524,52,1,29.86
1532,52,1,33.99
1538,52,1,99.31
1542,52,1,92.11
1548,52,1,94.6
1562,52,1,105.16
1572,52,1,95.05
1582,52,1,102.91
1584,52,1,86.86
1589,52,1,30.95
1590,52,1,34.22
1596,52,1,92.2
1601,52,1,28.09
1603,52,1,30.7
1607,52,1,30.14
1614,52,1,33.77
1618,52,1,109.52
1619,52,1,87.18
1619,52,1,96.85
1621,52,1,26.88
1622,52,1,28.61
1633,52,1,95.69
1635,52,1,91.51
1646,52,1,105.82
1649,52,1,81.15
1650,52,1,30.41
1655,52,1,24.95
1657,52,1,82.59
1658,52,1,31.58
1663,52,1,24.94
1679,52,1,90.52
1697,52,1,35.49
1703,52,1,30.71
1706,52,1,90.57
1708,52,1,29.51
1715,52,1,91.13
1716,52,1,94.75
1730,52,1,86.66
1732,52,1,29.4
1733,52,1,30.36
1741,52,1,31.15
1742,52,1,30.78
1756,52,1,29.67
1769,52,1,27.59
1778,52,1,91.06
1782,52,1,29.06
1787,52,1,95.41
1794,52,1,87.16
1801,52,1,98.23
1802,52,1,100.42
1803,52,1,89.86
1808,52,1,92.59
1812,52,1,90.16
1815,52,1,84.1
1817,52,1,99.51
1829,52,1,26.5
1831,52,1,85.38
1839,52,1,30.83
1845,52,1,27.22
1847,52,1,27.55
1869,52,1,77.82
1876,52,1,88.72
1877,52,1,110.09
1878,52,1,106.01
1886,52,1,33.88
1888,52,1,88.26
1888,52,1,33.91
1889,52,1,27.78
1897,52,1,100.03
1897,52,1,95.53
1898,52,1,96.96
1899,52,1,30.34
1905,52,1,31.32
1905,52,1,89.49
1909,52,1,82.83
1912,52,1,30.41
1920,52,1,91.98
1924,52,1,92.81
1928,52,1,105.08
1930,52,1,95.2
1943,52,1,98.95
1951,52,1,100.13
1960,52,1,94.88
1963,52,1,90.04
1966,52,1,34.35
1968,52,1,96.61
1975,52,1,34.46
1982,52,1,97.12
1983,52,1,91.88
1985,52,1,30.53
1992,52,1,29.09
1994,52,1,93.05
2000,52,1,94.99
2000,52,1,105.27
2002,52,1,101.35
2004,52,1,29.97
2004,52,1,103.24
2028,52,1,92.41
2031,52,1,102.25
2039,52,1,92.06
2042,52,1,29.24
2044,52,1,27.93
2046,52,1,81.71
2048,52,1,90.25
2049,52,1,30.5
2070,52,1,34.8
2072,52,1,87.82
2084,52,1,94.11
2098,52,1,91.93
2104,52,1,86.69
2106,52,1,98.15
2111,52,1,92.83
2111,52,1,27.99
2114,52,1,29.89
2125,52,1,80.51
2147,52,1,27.74
2151,52,1,27.21
2153,52,1,94.09
2164,52,1,82.88
2164,52,1,31.15
2170,52,1,89.42
2178,52,1,103.78
2187,52,1,27.88
2188,52,1,102.83
2188,52,1,27.69
2194,52,1,91.53
2194,52,1,93.77
2201,52,1,30.86
2209,52,1,99.35
2212,52,1,31.32
2213,52,1,30.56
2214,52,1,89.12
2219,52,1,94.75
2227,52,1,28.68
2230,52,1,102.06
2232,52,1,90.71
2248,52,1,88.36
2261,52,1,96.66
2262,52,1,97.76
2273,52,1,30.08
2281,52,1,28.48
2289,52,1,28.14
2292,52,1,88.59
2296,52,1,34.4
2311,52,1,29.75
2314,52,1,37.2
2315,52,1,33.1
2317,52,1,91.76
2318,52,1,93.7
2339,52,1,30.88
2342,52,1,93.25
2342,52,1,26.34
2344,52,1,98.53
2350,52,1,28.27
2355,52,1,30.3
2357,52,1,93.49
2367,52,1,27.83
2368,52,1,25.65
2370,52,1,29.81
2375,52,1,102.25
2381,52,1,82.48
2381,52,1,92.95
2382,52,1,96.87
2389,52,1,87.27
2394,52,1,29.68
2400,52,1,35.38
2400,52,1,99.43
2404,52,1,94.16
2405,52,1,97.05
2411,52,1,33.04
2414,52,1,32.32
2422,52,1,36.52
2422,52,1,102.88
2426,52,1,86.9
2428,52,1,28.31
2434,52,1,90.48
2446,52,1,28.5
2448,52,1,96.56
2452,52,1,31.74
2461,52,1,108.44
2463,52,1,26.54
2464,52,1,90.93
2469,52,1,28.98
2471,52,1,101.83
2475,52,1,31.42
2476,52,1,34.58
2479,52,1,87.33
2487,52,1,100.53
2491,52,1,96.58
2497,52,1,99.37
2499,52,1,29.6
2501,52,1,32.17
2504,52,1,103.22
2506,52,1,88.89
2508,52,1,95.39
2510,52,1,95.33
2514,52,1,28.6
2525,52,1,100.3
2531,52,1,28.19
2538,52,1,30.13
2541,52,1,27.91
2545,52,1,31.81
2548,52,1,90.4
2549,52,1,96.58
2568,52,1,30.89
2571,52,1,32.99
2573,52,1,28.17
2583,52,1,100.55
2583,52,1,89.91
2585,52,1,31.16
2596,52,1,92.1
2596,52,1,94.66
2608,52,1,85.35
2612,52,1,32.16
2622,52,1,91.15
2623,52,1,91.29
2630,52,1,34.11
2633,52,1,81.73
2645,52,1,95.02
2645,52,1,104.16
2651,52,1,89.95
2662,52,1,90.7
2663,52,1,30.81
2663,52,1,96.42
2664,52,1,85.33
2667,52,1,94.74
2669,52,1,105.89
2675,52,1,30.49
2677,52,1,103.88
2677,52,1,88.42
2677,52,1,29.11
2682,52,1,85.61
2683,52,1,27.39
2685,52,1,90.56
2693,52,1,86.45
2694,52,1,27.82
2710,52,1,93.28
2711,52,1,87.5
2720,52,1,97.27
2720,52,1,86.44
2722,52,1,32.27
2725,52,1,29.32
2726,52,1,102.54
2733,52,1,93.17
2738,52,1,30.82
2745,52,1,94.09
2753,52,1,90.91
2759,52,1,94.55
2762,52,1,92.64
2763,52,1,25.83
2767,52,1,92.19
2772,52,1,27.95
2779,52,1,92.11
2780,52,1,95.69
2783,52,1,85
2784,52,1,88.99
2789,52,1,102.16
2795,52,1,88
2801,52,1,97.6
2804,52,1,90.54
2804,52,1,104.66
2806,52,1,97.95
2817,52,1,87.11
2832,52,1,81.74
2844,52,1,30.35
2844,52,1,86.48
2845,52,1,94.53
2852,52,1,28.18
2856,52,1,29.78
2861,52,1,93.16
2882,52,1,98.3
2884,52,1,25.66
2898,52,1,30.51
2912,52,1,29.02
2921,52,1,26.83
2937,52,1,99.59
2944,52,1,85.89
2952,52,1,92.06
2954,52,1,30.12
2957,52,1,93.86
2959,52,1,27.79
2972,52,1,98.18
2977,52,1,86.57
2979,52,1,94.02
2980,52,1,84.97
2987,52,1,107.75
2988,52,1,104.2
2989,52,1,32.18
2994,52,1,87.86
3004,52,1,94.46
3008,52,1,84.38
3014,52,1,91.48
3015,52,1,100.88
3016,52,1,110.97
3033,52,1,108.86
3040,52,1,31.44
3042,52,1,101.13
3042,52,1,100.31
3043,52,1,84.74
3044,52,1,89.88
3045,52,1,100.83
3045,52,1,91.94
3045,52,1,91.96
3052,52,1,32.43
3053,52,1,80.74
3055,52,1,31.64
3058,52,1,93.12
3062,52,1,102.81
3065,52,1,32.56
3069,52,1,26.68
3070,52,1,89.49
3071,52,1,87.31
3072,52,1,92.91
3081,52,1,92.72
3082,52,1,86.87
3083,52,1,93.32
3085,52,1,29.66
3089,52,1,29.77
3097,52,1,99.92
3116,52,1,33.94
3117,52,1,90.13
3121,52,1,29.24
3123,52,1,29.12
3124,52,1,83.84
3124,52,1,100.25
3128,52,1,25.97
3133,52,1,89.94
3138,52,1,90.07
3161,52,1,28.19
3166,52,1,30.36
3167,52,1,114.17
3167,52,1,30.87
3169,52,1,87.46
3175,52,1,30.45
3180,52,1,36.14
3186,52,1,93.5
3192,52,1,30.17
3198,52,1,26.35
3198,52,1,29.33
3199,52,1,112.55
3229,52,1,83.54
3231,52,1,29.77
3231,52,1,89.1
3237,52,1,97.86
3239,52,1,34.8
3247,52,1,109.51
3250,52,1,95.93
3257,52,1,95.68
3261,52,1,91.55
3278,52,1,99.68
3280,52,1,92.18
3284,52,1,29.49
3287,52,1,95.63
3288,52,1,88.32
3289,52,1,27.78
3295,52,1,91.75
3296,52,1,32.74
3296,52,1,30.12
3298,52,1,31.75
3302,52,1,27.56
3310,52,1,28.54
3311,52,1,98.63
3311,52,1,82.26
3312,52,1,93.03
3313,52,1,99.58
3313,52,1,78.77
3323,52,1,31.75
3325,52,1,28.37
3328,52,1,93.85
3333,52,1,91.75
3335,52,1,30.43
3336,52,1,94.08
3337,52,1,94.47
3338,52,1,103.88
3340,52,1,32.27
3341,52,1,97.31
3348,52,1,99.15
3350,52,1,92.1
3365,52,1,94.04
3372,52,1,104.58
3373,52,1,78.25
3374,52,1,98.45
3380,52,1,92.7
3390,52,1,104.05
3392,52,1,92.29
3400,52,1,95.77
3402,52,1,29.84
3405,52,1,99.88
3410,52,1,92.32
3420,52,1,93.71
3424,52,1,27.62
3426,52,1,116.65
3427,52,1,80.93
3429,52,1,91.29
3443,52,1,98.76
3447,52,1,29.25
3451,52,1,86.27
3455,52,1,32.22
3472,52,1,101.22
3474,52,1,88.99
3475,52,1,95.79
3478,52,1,94.24
3481,52,1,97.66
3493,52,1,33.55
3508,52,1,77.74
3509,52,1,94.94
3512,52,1,29.9
3513,52,1,34.73
3514,52,1,94.56
3517,52,1,92.36
3527,52,1,26.47
3530,52,1,96.68
3535,52,1,92.15
3541,52,1,92.79
3562,52,1,98.76
3564,52,1,81.45
3568,52,1,31.06
3575,52,1,28.17
3585,52,1,102.49
3592,52,1,95.22
3598,52,1,30.75
3603,52,1,87.75
3603,52,1,95.06
3606,52,1,31.81
3608,52,1,97.27
3612,52,1,91.71
3613,52,1,96.26
3613,52,1,109.1
3614,52,1,29.86
3620,52,1,33.3
3623,52,1,94.74
3625,52,1,29.26
3633,52,1,96.93
3634,52,1,94.15
3635,52,1,82.65
3641,52,1,102.25
3652,52,1,26.21
3662,52,1,87.34
3667,52,1,85.63
3667,52,1,31.85
3668,52,1,29.95
3669,52,1,97.98
3672,52,1,28.08
3679,52,1,97.8
3680,52,1,31.8
3680,52,1,108.34
3691,52,1,30.72
3700,52,1,96.24
3701,52,1,30.59
3704,52,1,85.38
3706,52,1,93.65
3722,52,1,30.55
3737,52,1,23.77
3737,52,1,79.41
3742,52,1,97.66
3752,52,1,92.4
3757,52,1,111.98
3764,52,1,95.68
3768,52,1,90.54
3774,52,1,91.77
3776,52,1,29.39
3780,52,1,30.09
3784,52,1,33.74
3787,52,1,83.56
3787,52,1,89.91
3788,52,1,86.67
3794,52,1,87.36
3795,52,1,29.41
3796,52,1,102.66
3797,52,1,89.58
3797,52,1,99.66
3804,52,1,93.78
3805,52,1,90.98
3807,52,1,32.26
3808,52,1,99.59
3809,52,1,31.15
3810,52,1,30.31
3810,52,1,32.53
3818,52,1,88.99
3826,52,1,93.81
3836,52,1,105.47
3840,52,1,95.47
3841,52,1,96.75
3843,52,1,84.51
3843,52,1,28.09
3853,52,1,28.03
3872,52,1,33.23
3888,52,1,96.99
3894,52,1,99.14
3897,52,1,98.1
3901,52,1,103.61
3905,52,1,101.66
3907,52,1,85.17
3910,52,1,33.44
3917,52,1,99.07
3921,52,1,97.27
3925,52,1,93.72
3935,52,1,30.94
3935,52,1,98.35
3949,52,1,81.46
3953,52,1,86.75
3954,52,1,27.24
3954,52,1,101.73
3956,52,1,83.18
3959,52,1,77.19
3962,52,1,25.29
3965,52,1,91.91
3973,52,1,86.5
3975,52,1,105.38
3976,52,1,27.44
3978,52,1,29.18
3984,52,1,33.05
4000,52,1,103.25
4000,52,1,99.85
4002,52,1,112.46
4004,52,1,30.53
4018,52,1,98.55
4020,52,1,86.34
4024,52,1,93.48
4030,52,1,105.51
4034,52,1,97.49
4034,52,1,87.84
4035,52,1,104.02
4042,52,1,95.76
4042,52,1,91.39
4043,52,1,85.25
4047,52,1,84.47
4056,52,1,97.68
4058,52,1,104.63
4061,52,1,111.57
4062,52,1,92.22
4066,52,1,84.53
4073,52,1,96.09
4074,52,1,83.09
4075,52,1,29.38
4076,52,1,93.79
4078,52,1,97.03
4086,52,1,32.59
4090,52,1,97.48
4096,52,1,100.23
4102,52,1,31.32
4108,52,1,95.53
4109,52,1,95.38
4119,52,1,97
4122,52,1,100.25
4123,52,1,83.35
4127,52,1,106.9
4128,52,1,90.41
4132,52,1,91.1
4134,52,1,101.08
4134,52,1,27.88
4152,52,1,100.33
4159,52,1,89.77
